CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,PAYMENTS,CREDIT_LIMIT,PURCHASES_TRX
C14311,8043.733112000001,99.5,3215.576129,1865.566177,12500.0,3.0
C14312,2155.2767059999996,66.0,5478.844017,5100.05147,5000.0,1.0
C14313,5619.654568999999,2457.53,6088.185478,1140.7027699999999,8000.0,35.0
C14314,429.157725,170.0,0.0,694.899932,6500.0,2.0
C14315,1135.70375,92.07,81.509491,355.798199,1200.0,3.0
C14316,484.70724,960.0,531.9640009999999,199.836894,2000.0,1.0
C14317,96.799285,537.36,625.807503,1133.874141,1500.0,12.0
C14318,18.558992,86.4,0.0,265.768812,2000.0,4.0
C14319,75.792862,1117.35,0.0,1060.951647,5000.0,16.0
C14320,1354.161432,0.0,602.502862,313.83656,1500.0,0.0
C14322,1276.549447,3355.73,887.518919,1254.550076,4000.0,61.0
C14323,1119.157048,133.9,269.234406,427.35515,1200.0,3.0
C14325,22.695131,201.18,0.0,189.904819,3000.0,12.0
C14326,55.321121,805.25,0.0,797.688136,4000.0,24.0
C14327,432.86008300000003,128.32,0.0,239.784988,4750.0,1.0
C14328,3626.196814,475.36,1634.0304820000001,1927.992694,8500.0,13.0
C14329,534.7289059999999,976.98,0.0,742.950103,7000.0,18.0
C14330,3645.1919270000003,2311.83,0.0,1778.093952,4500.0,12.0
C14331,12.423202999999999,2292.41,96.310823,2411.035394,7500.0,36.0
C14332,391.508345,80.99,2867.104779,3855.3286729999995,1500.0,1.0
C14333,5601.953934,0.0,3449.9103170000003,1307.8968320000001,6000.0,0.0
C14334,240.11041400000002,3510.42,0.0,3868.013636,6500.0,37.0
C14335,1500.034488,274.45,889.383583,500.083333,3000.0,6.0
C14336,1089.2197859999999,639.15,443.668004,1095.752072,3000.0,11.0
C14337,952.26088,0.0,1202.332312,218.402942,1200.0,0.0
C14339,935.1672779999999,1757.91,1009.6830359999999,2279.094703,1800.0,8.0
C14340,5.196923,68.02,0.0,125.51621599999999,4000.0,6.0
C14341,5543.972323,0.0,2231.2033149999997,1265.31093,6000.0,0.0
C14342,77.684147,431.28,0.0,342.76816099999996,1000.0,8.0
C14343,226.78537999999998,210.64,0.0,295.15544500000004,3500.0,1.0
C14344,41.643083000000004,212.0,0.0,596.834019,1200.0,1.0
C14345,291.66366400000004,129.0,0.0,284.596786,5500.0,1.0
C14346,1437.977941,229.94,901.185629,783.528158,1800.0,4.0
C14347,213.205306,2536.27,0.0,2298.104409,6000.0,17.0
C14348,2063.8554870000003,220.4,2274.848149,468.683047,2500.0,1.0
C14349,13.649888,129.16,0.0,375.36099,15000.0,2.0
C14350,8477.970766,4837.88,289.117803,3695.744108,15500.0,36.0
C14351,1117.00354,240.0,0.0,366.532467,1200.0,9.0
C14352,198.815177,247.5,0.0,283.50846,4000.0,3.0
C14353,472.61827999999997,4626.36,305.25703799999997,4549.881872,3800.0,67.0
C14354,1534.16579,0.0,635.299075,681.29005,1800.0,0.0
C14355,2092.971853,0.0,135.256159,275.676251,2500.0,0.0
C14356,1116.944017,182.64,109.60035900000001,304.822958,1500.0,4.0
C14357,2006.680789,121.93,3398.9946950000003,375.493789,4000.0,9.0
C14358,251.715214,2722.34,0.0,2165.330989,1200.0,32.0
C14359,3334.683766,0.0,3411.4308409999994,682.561453,6000.0,0.0
C14360,1868.523786,27.89,47.998872999999996,440.707307,2000.0,2.0
C14361,1000.235038,79.41,0.0,868.3771929999999,6500.0,2.0
C14362,1046.952264,504.0,0.0,759.4613969999999,1000.0,12.0
C14363,1832.539694,1311.8,0.0,384.218293,2500.0,30.0
C14364,59.35799,608.8,0.0,1531.142227,6000.0,6.0
C14365,48.068313,788.08,0.0,689.403349,13000.0,10.0
C14366,570.657071,950.39,340.308868,549.682725,4000.0,16.0
C14367,8040.732429000001,0.0,3500.334072,2709.478892,12000.0,0.0
C14368,1121.44991,219.4,0.0,591.736846,1200.0,9.0
C14369,1168.8440039999998,1310.31,1502.01432,272.82164700000004,3500.0,1.0
C14371,1000.9314730000001,0.0,374.20045899999997,304.037261,1200.0,0.0
C14372,10.564262,240.25,0.0,469.841016,2700.0,8.0
C14373,13.07784,69.5,0.0,98.275388,400.0,1.0
C14374,2891.926512,561.25,1991.7541010000002,597.664886,7700.0,6.0
C14375,1832.9400079999998,1839.69,0.0,477.773934,5000.0,35.0
C14376,13.713339000000001,504.08,0.0,448.62251100000003,4500.0,11.0
C14377,128.25396,1105.0,0.0,1224.344711,2500.0,14.0
C14378,589.6825660000001,6398.73,271.370767,7443.80581,10500.0,18.0
C14379,16.379412,178.15,0.0,229.376368,5000.0,3.0
C14380,492.265287,424.5,0.0,142.12384699999998,4000.0,3.0
C14381,3458.708146,0.0,8886.283959999999,6285.292115,6000.0,0.0
C14382,3285.196786,2830.48,1703.1032120000002,7224.7872609999995,8500.0,37.0
C14383,1733.972492,147.96,0.0,525.331558,1900.0,8.0
C14384,577.3016299999999,3702.79,202.41397800000001,4168.726662,5000.0,35.0
C14385,19.548437,266.56,0.0,395.242487,4500.0,9.0
C14386,75.11232,0.0,293.856915,375.642608,7000.0,0.0
C14387,420.21519800000004,1681.1,0.0,758.24314,2400.0,20.0
C14388,1396.800164,210.62,0.0,703.616107,1500.0,3.0
C14389,31.944612,408.01,0.0,1027.411988,7500.0,12.0
C14390,5693.979714,1338.72,0.0,1753.9884940000002,9500.0,13.0
C14391,1983.1119780000001,1119.56,5582.881679,6892.546158,7000.0,13.0
C14392,490.157047,0.0,1289.1300720000002,342.973205,1200.0,0.0
C14393,306.115129,0.0,991.8353779999999,2653.659381,1200.0,0.0
C14394,2001.407378,4793.35,0.0,647.406275,2700.0,68.0
C14395,10.386311,171.6,0.0,168.370514,4000.0,12.0
C14396,434.02839000000006,0.0,998.99144,159.573297,1800.0,0.0
C14397,1084.218952,0.0,1729.0845149999998,2193.419369,2000.0,0.0
C14398,79.34590899999999,906.5,0.0,922.3376599999999,6000.0,12.0
C14399,2.872146,37.0,0.0,213.066673,3000.0,1.0
C14401,2339.037958,1823.56,435.16522199999997,890.623152,1800.0,20.0
C14402,4709.3426420000005,1614.27,588.059618,1276.0373,7500.0,56.0
C14403,531.615661,3196.22,0.0,3556.432004,4000.0,44.0
C14404,1017.086549,0.0,1046.611295,2937.01018,3500.0,0.0
C14405,2436.843864,2647.9,0.0,7657.8858040000005,9000.0,17.0
C14406,1430.209699,1123.59,0.0,561.72022,5000.0,41.0
C14407,237.393795,1294.97,307.201386,1098.051237,2500.0,16.0
C14408,639.73038,951.05,0.0,693.3028929999999,2600.0,8.0
C14409,674.119098,3146.25,0.0,2602.065596,4000.0,93.0
C14410,1049.768556,171.65,0.0,256.69896800000004,1200.0,6.0
C14411,876.8399619999999,147.82,784.229265,337.812755,1000.0,3.0
C14412,31.870628999999997,192.92,0.0,834.627595,5500.0,2.0
C14413,4931.203112,0.0,1387.850238,1018.4763550000001,6500.0,0.0
C14414,5740.590335,8218.32,0.0,3318.260207,12000.0,17.0
C14415,258.223705,2391.44,49.410478000000005,2536.8306620000003,5000.0,32.0
C14416,5686.466725,177.35,0.0,1775.7841059999998,8000.0,1.0
C14417,4988.093733,8581.29,225.47300299999998,1571.8829999999998,10500.0,94.0
C14418,84.377933,270.0,0.0,308.698498,1200.0,12.0
C14419,1234.2351390000001,594.95,8287.780882,9630.24637,5000.0,5.0
C14421,931.8660570000001,0.0,652.119509,250.72197999999997,3700.0,0.0
C14422,1281.936062,43.0,0.0,298.266234,1500.0,1.0
C14423,1032.812458,995.07,555.033556,363.992366,1400.0,11.0
C14424,529.415371,0.0,1409.048702,1417.666972,1500.0,0.0
C14425,132.73446,2190.0,0.0,2.389583,2500.0,1.0
C14426,5850.1729,393.87,0.0,1536.7742130000001,6000.0,8.0
C14427,5.761614,75.0,0.0,289.742219,3400.0,2.0
C14428,34.017340999999995,494.6,0.0,456.293143,4000.0,1.0
C14429,81.311082,851.38,0.0,964.675607,8500.0,6.0
C14430,152.758442,276.0,0.0,1316.604491,1200.0,3.0
C14431,7659.19151,0.0,1971.469655,1897.8541530000002,8000.0,0.0
C14432,2947.426082,2257.28,281.877943,3612.9926619999997,8500.0,19.0
C14433,1371.4888740000001,0.0,3163.8984530000002,338.654717,3500.0,0.0
C14434,57.937789,450.0,0.0,395.680968,4000.0,6.0
C14436,5824.000984,1501.08,4730.837305,1647.245926,8500.0,5.0
C14437,2286.673155,0.0,2617.930904,602.5638650000001,3000.0,0.0
C14439,2608.512452,64.2,0.0,647.4371570000001,3000.0,1.0
C14440,355.32399399999997,284.11,855.147084,1765.584677,1500.0,2.0
C14441,907.680311,0.0,159.33346699999998,1368.7349960000001,1200.0,0.0
C14442,2493.134397,253.0,2622.759643,445.652564,2900.0,11.0
C14443,231.90823999999998,711.8,0.0,2007.2823629999998,8500.0,10.0
C14444,88.13353000000001,1400.0,0.0,1307.099065,7500.0,10.0
C14445,1068.985549,0.0,54.67143000000001,359.180202,1200.0,0.0
C14447,722.689568,6493.25,0.0,5777.820302,3200.0,38.0
C14448,62.759232,311.55,0.0,525.904979,1200.0,5.0
C14449,852.001697,372.36,1655.625508,347.937039,4000.0,5.0
C14450,473.59940300000005,524.7,1168.5565980000001,1772.643444,1200.0,15.0
C14451,567.055953,0.0,3254.66653,4103.204766,6000.0,0.0
C14452,597.416499,175.4,1816.4918100000002,2524.423875,1200.0,5.0
C14453,3.005343,0.0,265.334594,1233.178997,1200.0,0.0
C14455,2224.000236,2276.41,628.841571,3755.786767,4500.0,39.0
C14456,83.56480400000001,616.0,0.0,526.820014,1000.0,8.0
C14457,19.589561,299.84,0.0,577.023407,3000.0,6.0
C14458,1193.6820050000001,445.18,0.0,673.563611,1200.0,11.0
C14459,2701.880978,0.0,576.920984,654.1843,10000.0,0.0
C14460,8.820992,91.46,0.0,77.334707,1500.0,2.0
C14461,566.3832679999999,1454.16,0.0,1828.965302,3000.0,44.0
C14462,7369.794134000001,411.2,2943.1587010000003,1753.647095,8000.0,8.0
C14463,31.856253999999996,241.0,0.0,401.10904700000003,1200.0,11.0
C14464,63.615821999999994,970.57,0.0,1113.617785,7200.0,7.0
C14465,1172.183909,1700.0,0.0,1271.291305,8000.0,10.0
C14466,374.405467,1034.4,0.0,1905.378315,1200.0,11.0
C14467,4.054657,264.02,0.0,274.692435,7000.0,4.0
C14468,1739.13388,191.98,0.0,978.453301,2000.0,4.0
C14469,229.667169,0.0,985.3378230000001,1120.65839,3000.0,0.0
C14470,5259.14039,2659.35,4851.392018,2249.612405,6000.0,38.0
C14471,1975.349966,1749.72,3738.635191,6481.117394,6000.0,24.0
C14472,4265.241202,1499.12,2312.556328,1844.3943980000001,4500.0,10.0
C14473,1488.113177,0.0,2599.489045,2952.2791079999997,2500.0,0.0
C14474,136.323936,289.9,0.0,714.619326,9500.0,4.0
C14475,69.79563900000001,1293.04,0.0,891.734089,7500.0,20.0
C14476,28.59068,367.44,0.0,360.925707,5700.0,13.0
C14477,331.503219,332.74,0.0,399.729843,2500.0,10.0
C14478,4282.043906,1974.04,4310.515986,1920.094402,7000.0,40.0
C14479,2083.900081,0.0,1116.430456,465.698012,5500.0,0.0
C14480,0.0,232.2,0.0,415.603589,1500.0,12.0
C14481,1052.799075,0.0,1523.162883,1696.073522,1500.0,0.0
C14482,2871.611936,2216.6,1353.5452,2268.296871,3500.0,34.0
C14483,1096.994956,0.0,1148.5129140000001,160.482027,2500.0,0.0
C14484,1087.574994,0.0,108.26008700000001,317.447893,1200.0,0.0
C14485,3541.7695049999998,0.0,2238.3287600000003,899.712442,15500.0,0.0
C14486,339.566873,2956.2,0.0,2845.336693,5500.0,17.0
C14487,1992.650296,20.0,0.0,2069.2634420000004,7500.0,4.0
C14488,1451.5844849999999,1216.58,0.0,603.722261,4000.0,12.0
C14489,1107.099917,473.64,956.509038,501.51101900000003,1200.0,12.0
C14492,54.738397,1326.75,0.0,1132.512843,1500.0,30.0
C14493,986.457953,1073.5,328.279184,1009.068974,4000.0,46.0
C14494,3277.092999,3936.51,517.562968,2183.769759,10000.0,57.0
C14495,1496.580949,0.0,183.23091499999998,502.200633,1600.0,0.0
C14496,30.350623,341.48,0.0,381.231169,4000.0,15.0
C14497,208.70719499999998,2351.58,0.0,3711.189548,4500.0,7.0
C14498,1639.513143,1225.0,0.0,1467.532097,1900.0,24.0
C14500,1236.018537,0.0,2132.985725,540.703321,3000.0,0.0
C14501,640.394092,2476.9,0.0,2190.7752969999997,7000.0,39.0
C14502,339.956112,2199.65,0.0,2577.703016,6000.0,13.0
C14503,506.470396,0.0,6897.966615,7313.426958,8500.0,0.0
C14504,42.075053999999994,421.2,0.0,410.786446,2000.0,12.0
C14505,5118.492838,3848.92,8383.293085,1450.987082,12000.0,70.0
C14506,2228.47847,979.11,809.443906,1097.760409,2900.0,31.0
C14507,2679.811246,0.0,154.629617,713.179379,3000.0,0.0
C14508,37.427412,31.23,1896.5503260000003,4045.49694,2500.0,3.0
C14509,64.491497,855.99,0.0,816.582936,3000.0,12.0
C14510,2070.627593,2564.08,0.0,1363.695769,8500.0,57.0
C14511,1607.053725,451.9,0.0,569.867313,2500.0,6.0
C14512,5088.216894,4381.86,951.294749,2410.061408,7000.0,50.0
C14513,937.086541,79.0,0.0,357.72026800000003,1500.0,1.0
C14514,48.926154,305.79,0.0,566.857973,3000.0,1.0
C14515,497.91988499999997,1186.09,513.9798969999999,1487.08197,500.0,30.0
C14516,1862.566976,1847.57,0.0,1652.359591,3350.0,35.0
C14517,1893.053845,746.31,1535.853619,3286.143282,4200.0,14.0
C14518,10.054730000000001,530.0,0.0,538.553454,1000.0,12.0
C14519,7677.565406999999,1240.04,3681.231518,2724.967965,8000.0,20.0
C14520,1403.574083,1831.57,1909.6841350000002,427.18910199999993,8000.0,61.0
C14521,1425.1759359999999,49.89,59.673576000000004,348.530192,1500.0,2.0
C14522,2019.7684350000002,326.64,0.0,3434.2242420000002,3000.0,2.0
C14523,1961.2462690000002,0.0,233.246267,422.01788200000004,2000.0,0.0
C14524,0.0,18.77,0.0,0.0,5000.0,1.0
C14525,1191.955492,0.0,275.762341,266.59382,1500.0,0.0
C14526,344.543487,2219.53,0.0,2073.117846,5700.0,43.0
C14527,1080.852036,0.0,48.919105,343.313124,1200.0,0.0
C14528,12.597033999999999,99.0,0.0,96.255421,1500.0,1.0
C14529,5019.019126,1517.85,185.169509,1157.021023,6000.0,6.0
C14530,14.281926,245.85,0.0,209.736381,1500.0,16.0
C14531,1381.27484,71.8,0.0,304.742004,3500.0,1.0
C14532,229.461086,3669.72,0.0,3512.2639329999997,13000.0,26.0
C14533,1307.1776730000001,0.0,435.240217,857.062706,3000.0,0.0
C14534,4408.242337,324.3,3965.9225810000003,7975.314659999999,7000.0,2.0
C14535,785.429991,0.0,277.70324,327.423796,1200.0,0.0
C14537,24.389998000000002,0.0,1369.366015,10893.77844,3000.0,0.0
C14538,2739.711796,847.66,1201.188255,3273.326636,7500.0,20.0
C14539,4.908888,133.16,0.0,210.44817200000003,6500.0,4.0
C14540,1471.6406539999998,285.69,463.813261,389.787483,3000.0,3.0
C14541,1241.882057,94.0,234.639631,539.459472,1400.0,1.0
C14542,7496.171727,0.0,7107.137059000001,2933.3255510000004,10500.0,0.0
C14543,49.074293,330.25,0.0,509.30921500000005,2500.0,5.0
C14544,1494.221853,356.62,0.0,641.3408599999999,1600.0,6.0
C14545,1317.5476609999998,1987.76,0.0,753.735014,6000.0,36.0
C14546,158.91943899999998,0.0,787.758817,554.8461120000001,4400.0,0.0
C14547,1908.403984,657.05,0.0,894.424776,2000.0,17.0
C14548,3632.344231,83.45,1136.000468,837.4302240000001,7000.0,3.0
C14550,66.06606500000001,995.62,0.0,767.2418389999999,7500.0,30.0
C14551,700.100691,7244.98,0.0,6151.929937,6200.0,110.0
C14553,1215.047947,0.0,204.182088,315.553886,1500.0,0.0
C14554,148.180803,1200.0,0.0,1654.263363,8000.0,12.0
C14555,508.59862400000003,0.0,950.084436,974.7646609999999,11500.0,0.0
C14556,480.596706,757.8,0.0,345.385827,8000.0,18.0
C14557,1869.1250989999999,158.2,1402.159983,6585.792428,6500.0,1.0
C14558,1654.3694269999999,736.24,0.0,2267.012612,7000.0,20.0
C14559,1537.935236,68.0,0.0,3845.1444770000003,3000.0,1.0
C14560,2543.005761,1900.63,0.0,674.748921,4000.0,29.0
C14562,308.769481,489.24,1010.5531990000001,1660.010795,1000.0,11.0
C14563,3014.625246,0.0,1143.763365,1023.016247,6500.0,0.0
C14564,1360.5903560000002,2834.03,0.0,1333.71178,6000.0,54.0
C14565,62.440728,709.01,0.0,716.721864,2000.0,12.0
C14566,2024.263677,56.0,4086.268496,375.558603,2500.0,1.0
C14567,2610.997575,328.7,0.0,4256.385553,8000.0,4.0
C14568,1592.354384,736.26,3120.093926,3636.1486630000004,6000.0,11.0
C14569,1689.238956,261.89,0.0,309.348573,1700.0,7.0
C14570,203.499251,2115.76,0.0,1953.6391429999999,4000.0,52.0
C14571,1791.8565399999998,71.38,0.0,547.424357,3000.0,5.0
C14572,5.6267949999999995,374.4,0.0,419.512265,1000.0,12.0
C14573,2305.006202,0.0,370.248624,624.147899,2500.0,0.0
C14574,1138.014732,1170.48,920.0500710000001,1078.964657,4500.0,5.0
C14575,80.762254,861.9,0.0,1426.507994,6000.0,7.0
C14576,814.085729,0.0,1087.1448480000001,382.425723,3000.0,0.0
C14577,444.630038,0.0,145.557904,172.645901,500.0,0.0
C14578,5402.993017,0.01,5942.11917,1071.665067,12000.0,1.0
C14579,1237.510447,0.0,2914.767437,578.821763,3000.0,0.0
C14580,289.51236800000004,4185.94,0.0,3836.06844,6000.0,90.0
C14581,404.182321,3682.11,0.0,3259.008834,10000.0,76.0
C14582,1714.896284,2000.0,0.0,448.300443,2000.0,1.0
C14583,388.132417,0.0,689.7017400000001,1601.295316,1050.0,0.0
C14584,162.027905,1045.84,0.0,530.1259349999999,1850.0,7.0
C14585,1801.084627,0.0,3189.6138730000002,329.077571,10000.0,0.0
C14587,24.831137,1909.13,0.0,1831.9352789999998,2000.0,12.0
C14588,3682.6677369999998,2214.64,0.0,1428.539668,9000.0,34.0
C14589,629.9463360000001,1832.92,0.0,1425.425074,6500.0,14.0
C14590,568.0607219999999,1799.03,0.0,1770.4726420000002,10000.0,14.0
C14591,300.395286,394.95,0.0,339.702306,6000.0,33.0
C14592,898.253159,165.5,1157.3454160000001,375.83963700000004,1200.0,5.0
C14593,919.799915,320.01,1056.4771119999998,195.59559299999998,1200.0,7.0
C14594,368.367166,1121.86,1172.1954970000002,3312.219079,3500.0,11.0
C14595,25.950664,231.25,0.0,209.115604,4000.0,14.0
C14596,1817.618232,623.19,408.434019,719.914581,2800.0,26.0
C14597,24.569042,532.93,0.0,686.935875,3000.0,23.0
C14598,5256.69533,188.6,1934.4186969999998,1421.954639,9000.0,1.0
C14599,117.706441,718.44,0.0,885.3667640000001,3000.0,14.0
C14600,2707.058356,2018.13,0.0,2575.541309,7000.0,26.0
C14601,4917.162359,0.0,3179.132724,865.821715,5000.0,0.0
C14602,272.717108,227.44,0.0,316.388557,4500.0,12.0
C14603,4708.263379999999,0.0,1352.783037,1325.6497789999999,10000.0,0.0
C14604,82.029477,1126.32,0.0,1136.224986,9000.0,49.0
C14607,3258.237364,921.12,0.0,1323.776141,6200.0,14.0
C14608,61.115414,239.71,0.0,358.108438,700.0,5.0
C14609,1002.791997,0.0,234.10550899999998,239.80733999999998,1200.0,0.0
C14610,2951.220065,0.0,1477.737906,710.854365,8500.0,0.0
C14611,1248.903628,518.31,472.118676,1141.1902949999999,1200.0,29.0
C14612,793.167009,433.31,766.872458,363.064207,1000.0,8.0
C14613,2368.338673,1307.18,0.0,2167.293003,9000.0,20.0
C14614,7287.084204000001,0.0,6605.075695,4293.062891,7500.0,0.0
C14615,3764.89205,898.43,2094.091371,1067.435442,4500.0,22.0
C14616,14.775035,80.44,0.0,137.217255,3000.0,4.0
C14617,306.460387,0.0,191.834575,577.9627889999999,7000.0,0.0
C14618,1499.6899369999999,159.96,601.616399,356.317359,4000.0,8.0
C14619,2778.220254,0.0,99.790116,813.686705,3000.0,0.0
C14620,56.149055000000004,493.32,0.0,471.38207400000005,5000.0,14.0
C14621,1924.6571940000001,0.0,906.6452859999999,428.48818200000005,2500.0,0.0
C14622,72.425884,655.68,0.0,718.537117,1000.0,0.0
C14623,653.88103,0.0,1366.204137,205.709969,1400.0,0.0
C14624,579.243601,505.48,0.0,188.304134,1950.0,6.0
C14625,95.259372,43.3,0.0,526.604881,7000.0,1.0
C14626,551.580225,2955.91,0.0,2456.581737,8000.0,62.0
C14627,1181.767566,153.95,0.0,1908.2588460000002,6500.0,5.0
C14628,11.834127,272.9,0.0,313.913093,6000.0,5.0
C14629,1138.554361,831.89,495.002834,381.967601,1200.0,7.0
C14631,6416.448101,0.0,3580.392989,1756.557983,7500.0,0.0
C14632,2762.340044,2372.98,1465.0824460000001,659.726225,4500.0,5.0
C14633,926.458992,6200.71,283.476295,7932.430734999999,7000.0,49.0
C14635,287.884126,1545.03,289.63081600000004,1182.107223,6500.0,41.0
C14636,170.617046,350.0,0.0,828.8943,3000.0,1.0
C14637,86.66104399999999,709.98,0.0,727.104508,1000.0,12.0
C14638,1541.743608,0.0,118.974129,353.686721,1600.0,0.0
C14639,7558.010920999999,365.26,4738.30754,3311.192387,8000.0,9.0
C14641,99.256215,1554.39,0.0,1006.702329,6000.0,9.0
C14642,376.15858,2724.76,0.0,2600.70524,8500.0,70.0
C14643,380.517893,2590.27,0.0,1825.4056870000002,2500.0,49.0
C14644,1311.952719,2092.0,0.0,3476.0190030000003,5181.818182,15.0
C14645,548.252892,208.41,1633.935089,708.1006309999999,3000.0,1.0
C14646,3.691925,27.99,0.0,187.172733,6500.0,1.0
C14647,49.911409,178.4,0.0,130.650758,2500.0,12.0
C14649,4251.411617,0.0,2318.967259,1428.511775,5000.0,0.0
C14650,32.229139,145.85,0.0,263.681773,1000.0,7.0
C14651,1226.1520970000001,0.0,275.602351,797.029627,1200.0,0.0
C14652,1238.140283,56.38,0.0,398.98255,1600.0,5.0
C14653,153.643158,0.0,254.910338,347.227774,300.0,0.0
C14654,200.580245,354.0,0.0,1697.98971,1200.0,1.0
C14655,2329.869472,1497.2,0.0,1453.119488,7000.0,5.0
C14656,5090.523925,1689.09,1088.523871,2046.509543,6000.0,82.0
C14657,2996.7618780000003,3644.35,0.0,3879.940821,3500.0,23.0
C14658,1103.8343730000001,0.0,155.41423899999998,4021.9567520000005,7000.0,0.0
C14659,72.679836,800.55,0.0,1584.8976300000002,7000.0,13.0
C14660,4995.2291159999995,1580.34,0.0,1712.233039,5500.0,26.0
C14661,300.42762700000003,443.71,0.0,372.548129,1000.0,11.0
C14662,1521.763256,312.15,0.0,671.70656,1500.0,19.0
C14663,16.742181,320.0,0.0,559.7133690000001,2500.0,6.0
C14664,757.964752,157.4,0.0,1494.480376,1200.0,6.0
C14666,476.72834900000004,462.75,0.0,185.002877,5500.0,12.0
C14668,245.336939,909.0,0.0,340.201751,3000.0,1.0
C14669,18.745682000000002,872.7,0.0,2411.060444,2500.0,11.0
C14670,7.106669,27.98,0.0,57.785065,2500.0,1.0
C14672,1632.4213949999998,993.96,0.0,2752.623744,6000.0,22.0
C14673,2439.976275,499.59,0.0,555.286351,2700.0,11.0
C14674,1315.478789,88.08,154.311694,453.199092,1500.0,6.0
C14675,1454.0997300000001,0.0,49.602856,274.985583,1500.0,0.0
C14676,1695.4048100000002,1641.48,1105.875503,3423.435143,7000.0,26.0
C14677,19.991585999999998,144.0,0.0,173.881319,1500.0,6.0
C14678,3219.604215,4126.75,0.0,6061.1009109999995,10500.0,31.0
C14679,337.178513,3809.71,0.0,2837.599645,16500.0,16.0
C14680,217.10156,2953.03,0.0,3123.296573,5000.0,3.0
C14681,2124.826298,967.61,581.6512,1778.725826,5000.0,12.0
C14682,313.13311,49.09,1306.110387,1405.747523,6500.0,2.0
C14683,154.271153,1498.28,0.0,1343.450205,12000.0,24.0
C14684,7934.946009,1792.15,4169.060990999999,2373.896899,11500.0,16.0
C14685,4183.77248,511.12,1209.426365,1378.838332,4500.0,24.0
C14686,4187.550741,0.0,433.71918,1216.465192,4500.0,0.0
C14687,58.565355000000004,386.0,0.0,425.996964,1000.0,4.0
C14688,8363.401152,1076.01,3134.26615,1828.9369559999998,9500.0,7.0
C14689,45.171225,160.0,0.0,197.019336,500.0,1.0
C14690,440.67676500000005,0.0,1125.542162,171.743821,1200.0,0.0
C14691,7867.660015,507.0,8980.648498,6802.892319,8500.0,4.0
C14692,731.2223349999999,0.0,2828.975383,3208.182454,1500.0,0.0
C14693,39.523885,592.88,0.0,1111.148943,12000.0,9.0
C14694,1996.785925,212.64,272.115509,1121.381513,2000.0,1.0
C14695,3114.988266,453.12,2115.036647,1160.859524,5000.0,7.0
C14696,2341.401664,0.0,1818.306309,668.918811,3000.0,0.0
C14697,2819.630553,0.0,230.54353700000001,810.389383,3000.0,0.0
C14698,147.08506599999998,1381.14,0.0,1457.406626,2500.0,11.0
C14699,152.459665,1248.09,0.0,1316.455236,5000.0,21.0
C14700,1998.15597,348.0,1940.357907,2893.195013,9000.0,1.0
C14701,290.246277,2617.61,0.0,2948.9634929999997,2500.0,52.0
C14702,2074.364799,1500.0,0.0,2200.280484,2200.0,15.0
C14703,1773.323689,1423.71,0.0,1410.310559,5000.0,17.0
C14704,12.540151,201.0,0.0,479.948299,2500.0,4.0
C14705,5796.622219,423.38,6739.693779000001,813.94163,8000.0,9.0
C14706,3261.241461,0.0,154.67203999999998,800.6771679999999,6500.0,0.0
C14707,4228.7110299999995,923.99,3932.272703,8805.280436,8500.0,30.0
C14708,8033.907466,159.0,3983.7638049999996,1620.868564,9000.0,1.0
C14709,11.902047,0.0,482.992567,727.929858,3000.0,0.0
C14710,7789.190958,1307.39,1836.893684,2072.8170609999997,8500.0,66.0
C14711,8465.740448999999,1345.81,3429.450339,2069.156797,9500.0,33.0
C14712,151.194794,2634.7,0.0,2295.964836,7500.0,42.0
C14713,3212.9630030000003,0.0,185.532602,766.728773,3500.0,0.0
C14714,149.59894,2009.64,0.0,1886.871621,16500.0,23.0
C14715,39.718404,525.17,0.0,515.996856,8500.0,4.0
C14716,99.523071,955.87,0.0,1201.853087,13500.0,9.0
C14717,1837.0473780000002,0.0,73.157833,412.84815299999997,2000.0,0.0
C14718,28.90195,169.24,0.0,166.658504,1200.0,1.0
C14719,133.68751,1139.2,0.0,957.1528390000001,3000.0,15.0
C14720,1922.9436030000002,110.8,0.0,551.431723,3000.0,2.0
C14721,653.9319019999999,0.0,1561.104542,1535.018327,1200.0,0.0
C14722,25.178303,283.15,0.0,206.688202,5000.0,7.0
C14723,3049.215189,390.0,5876.866242,6537.913767,3200.0,1.0
C14724,8073.983031000001,2153.11,3037.4431670000004,3032.171255,9500.0,48.0
C14725,1731.4597850000002,288.47,37.454878,673.92358,1700.0,5.0
C14726,173.72075700000002,345.29,887.279827,0.0,1200.0,2.0
C14727,1150.724569,797.27,180.115216,1177.010626,6000.0,12.0
C14728,5376.083101,0.0,2293.529361,3202.100651,5500.0,0.0
C14729,992.615052,162.28,0.0,333.66357400000004,1000.0,6.0
C14730,1360.029064,75.87,1482.6998210000002,328.843583,1500.0,1.0
C14731,167.24497399999998,0.0,1275.337159,7094.254317,3000.0,0.0
C14732,24.382156,366.6,0.0,335.625679,2000.0,12.0
C14733,1001.1299650000001,0.0,457.757366,462.290269,1200.0,0.0
C14734,108.76665700000001,750.19,0.0,498.643829,2500.0,7.0
C14735,3106.8538519999997,0.0,3043.478003,702.156272,6000.0,0.0
C14736,787.341687,2732.66,0.0,2548.494077,16500.0,30.0
C14737,1075.768647,200.0,0.0,550.95426,1200.0,1.0
